"SkuId","Description","ServiceDisplayName","ResourceFamily","ResourceGroup","ServiceRegion","UsageUnitDescription","BaseUnitDescription","BaseUnitConversionFactor","StartUsageAmount","DisaplayQuantity","CurrencyCode","Unit","Nanos","GeoTaxonomy","PricePerUsageUnit"
"2769-B1ED-37C5","Sole Tenancy Premium for Memory-optimized Sole Tenancy Instance Core running in Virginia","Compute Engine","Compute","CPU","us-east4","hour","second","3600","0","1","USD","0","3923200","REGIONAL","0.0039232"
"2786-EBAD-17F5","Sole Tenancy Premium for N2D AMD Sole Tenancy Instance RAM running in Virginia","Compute Engine","Compute","RAM","us-east4","gibibyte hour","byte second","3865470566400","0","1","USD","0","415100","REGIONAL","0.0004151"
"278F-C25C-6C22","Licensing Fee for SQL Server 2017 Web on VM with 34 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","374000000","GLOBAL","0.374"
"27B6-9BC3-8E2A","Licensing Fee for SQL Server 2014 Web on VM with 82 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","0","902000000","GLOBAL","0.902"
"282A-4431-8720","Licensing Fee for SQL Server 2014 Web on VM with 14 VCPU","Compute Engine","License","SQLServer2014Web","global","hour","second","3600","0","1","USD","0","154000000","GLOBAL","0.154"
"2868-2675-215C","Licensing Fee for SQL Server 2012 Enterprise on VM with 10 VCPU","Compute Engine","License","SQLServer2012Enterprise","global","hour","second","3600","0","1","USD","3","990000000","GLOBAL","3.99"
"28AD-DEA8-2102","Licensing Fee for SQL Server 2014 Enterprise on VM with 44 VCPU","Compute Engine","License","SQLServer2014Enterprise","global","hour","second","3600","0","1","USD","17","556000000","GLOBAL","17.556"
"28AE-8B37-675F","Licensing Fee for SQL Server 2017 Standard on VM with 56 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","9","212000000","GLOBAL","9.212"
"28C7-1E68-B23D","Licensing Fee for SQL Server 2016 Standard on VM with 92 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","15","134000000","GLOBAL","15.134"
"28CB-ACC3-C88D","Licensing Fee for SQL Server 2016 Standard on VM with 54 VCPU","Compute Engine","License","SQLServer2016Standard","global","hour","second","3600","0","1","USD","8","883000000","GLOBAL","8.883"
"28D5-8C18-1FE2","Memory-optimized Instance Core running in Northern Virginia","Compute Engine","Compute","CPU","us-east4","hour","second","3600","0","1","USD","0","39200000","REGIONAL","0.0392"
"2935-3C5D-4DAE","Licensing Fee for SQL Server 2017 Standard on VM with 30 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","4","935000000","GLOBAL","4.9350000000000005"
"2950-3036-7F03","Licensing Fee for Windows Server 2016 Nano (RAM cost)","Compute Engine","License","Windows2016","global","gibibyte hour","byte second","3865470566400","0","1","USD","0","0","GLOBAL","0"
"29CB-A8FC-BA2D","Licensing Fee for SQL Server 2017 Standard on VM with 10 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","1","645000000","GLOBAL","1.645"
"2A49-6F6B-D7F9","Licensing Fee for Windows 7 Enterprise BYOL (RAM cost)","Compute Engine","License","Google","global","gibibyte hour","byte second","3865470566400","0","1","USD","0","0","GLOBAL","0"
"2BEE-7EE8-1311","Licensing Fee for SQL Server 2017 Enterprise on VM with 24 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","9","576000000","GLOBAL","9.576"
"2BF4-7ED7-AAE1","Licensing Fee for SQL Server 2016 Enterprise on VM with 46 VCPU","Compute Engine","License","SQLServer2016Enterprise","global","hour","second","3600","0","1","USD","18","354000000","GLOBAL","18.354"
"2CC4-5A2E-8E6C","Network Vpn Internet Ingress from South America to Virginia","Compute Engine","Network","VPNInternetIngress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","0",,"0"
"2CDF-22CF-42EA","Licensing Fee for Windows Server version 1803 Datacenter Edition (GPU cost)","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","0","GLOBAL","0"
"2D8A-AC0B-FCDF","Licensing Fee for SQL Server 2012 Enterprise on VM with 30 VCPU","Compute Engine","License","SQLServer2012Enterprise","global","hour","second","3600","0","1","USD","11","970000000","GLOBAL","11.97"
"2DC4-5CBE-4875","Licensing Fee for Windows Server 2016 Datacenter Edition (GPU cost)","Compute Engine","License","Windows2016","global","hour","second","3600","0","1","USD","0","0","GLOBAL","0"
"2E7E-AF89-B0EB","On-demand fee for total VM network bandwidth up to 50 Gbps in North Virginia","Compute Engine","Network","AdvancedNetworking","us-east4","hour","second","3600","0","1","USD","0","505652000","REGIONAL","0.505652"
"2FB5-D9C5-C66D","Licensing Fee for SQL Server 2014 Enterprise on VM with 40 VCPU","Compute Engine","License","SQLServer2014Enterprise","global","hour","second","3600","0","1","USD","15","960000000","GLOBAL","15.96"
"2FBF-4DF4-6809","Licensing Fee for SQL Server 2012 Enterprise on VM with 42 VCPU","Compute Engine","License","SQLServer2012Enterprise","global","hour","second","3600","0","1","USD","16","758000000","GLOBAL","16.758"
"3023-EE37-1584","Licensing Fee for SQL Server 2012 Web on VM with 6 VCPU","Compute Engine","License","SQLServer2012Web","global","hour","second","3600","0","1","USD","0","66000000","GLOBAL","0.066"
"3156-4E9E-2929","Network Vpn Inter Region Egress from Virginia to Las Vegas","Compute Engine","Network","VPNInterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","10000000",,"0.01"
"316D-9577-4108","Licensing Fee for SQL Server 2016 Web on VM with 52 VCPU","Compute Engine","License","SQLServer2016Web","global","hour","second","3600","0","1","USD","0","572000000","GLOBAL","0.572"
"31BB-276A-19AD","Licensing Fee for SQL Server 2017 Web on VM with 94 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","1","34000000","GLOBAL","1.034"
"31D6-5E0B-BBA9","Licensing Fee for Windows Server 2019 Datacenter Edition on f1-micro","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","23000000","GLOBAL","0.023"
"322B-BD47-48C8","Licensing Fee for Windows 10 Enterprise BYOL on f1-micro","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","0","GLOBAL","0"
"3265-7E5A-4350","Network Internet Ingress from APAC to Virginia","Compute Engine","Network","PremiumInternetIngress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","0",,"0"
"32DC-129E-4A83","Licensing Fee for Windows Server 2008 R2 Datacenter Edition (CPU cost)","Compute Engine","License","WindowsServer2008R2","global","hour","second","3600","0","1","USD","0","46000000","GLOBAL","0.046"
"3342-CCF1-5FD3","Licensing Fee for SQL Server 2014 Web on VM with 16 VCPU","Compute Engine","License","SQLServer2014Web","global","hour","second","3600","0","1","USD","0","176000000","GLOBAL","0.176"
"3344-2516-5DD8","Licensing Fee for SQL Server 2017 Enterprise on VM with 52 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","20","748000000","GLOBAL","20.748"
"33BB-9F57-A244","Internal HTTP(S) Load Balancing: Data Processing Charge in Virginia","Compute Engine","Network","L7InternalLoadBalancing","us-east4","gibibyte","byte","1073741824","0","1","USD","0","8000000","REGIONAL","0.008"
"3487-7023-52DF","Licensing Fee for SQL Server 2016 Web on VM with 94 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","1","34000000","GLOBAL","1.034"
"350E-F298-497E","Licensing Fee for SQL Server 2017 Standard on VM with 84 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","13","818000000","GLOBAL","13.818"
"3551-9D3C-D2C3","Licensing Fee for SQL Server 2014 Enterprise on VM with 36 VCPU","Compute Engine","License","SQLServer2014Enterprise","global","hour","second","3600","0","1","USD","14","364000000","GLOBAL","14.364"
"35BD-EED5-5797","Licensing Fee for SQL Server 2016 Express on f1-micro","Compute Engine","License","SQLServer2016Express","global","hour","second","3600","0","1","USD","0","0","GLOBAL","0"
"35E1-2B72-3E32","Licensing Fee for SQL Server 2016 Enterprise (GPU cost)","Compute Engine","License","SQLServer2016Enterprise","global","hour","second","3600","0","1","USD","0","0","GLOBAL","0"
"3656-8D53-496D","Licensing Fee for SQL Server 2017 Enterprise on VM with 14 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","5","586000000","GLOBAL","5.586"
"3703-0E3A-65C1","Licensing Fee for SQL Server 2014 Web on VM with 6 VCPU","Compute Engine","License","SQLServer2014Web","global","hour","second","3600","0","1","USD","0","66000000","GLOBAL","0.066"
"37DF-4CAC-E11A","Licensing Fee for Click to Deploy Microsoft Windows Active Directory (CPU cost)","Compute Engine","License","WindowsActiveDirectory","global","hour","second","3600","0","1","USD","0","0","GLOBAL","0"
"3802-9980-4222","Licensing Fee for SQL Server 2012 Standard on VM with 88 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","14","476000000","GLOBAL","14.475999999999999"
"3808-EC32-B7CA","Licensing Fee for SQL Server 2016 Enterprise on VM with 92 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","36","708000000","GLOBAL","36.708"
"38C9-18AD-8650","Licensing Fee for SQL Server 2016 Standard on VM with 46 VCPU","Compute Engine","License","SQLServer2016Standard","global","hour","second","3600","0","1","USD","7","567000000","GLOBAL","7.567"
"38CC-58C4-138A","Licensing Fee for Windows Server 2008 Datacenter Edition (GPU cost)","Compute Engine","License","Windows2008","global","hour","second","3600","0","1","USD","0","0","GLOBAL","0"
"38D1-225A-ED49","Licensing Fee for SQL Server 2017 Enterprise on VM with 46 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","18","354000000","GLOBAL","18.354"
"3972-4EC2-8B31","Licensing Fee for SQL Server 2016 Standard on VM with 90 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","14","805000000","GLOBAL","14.805"
"39A6-A80B-86B1","Reserved A2 Ram in Virginia","Compute Engine","Compute","RAM","us-east4","gibibyte hour","byte second","3865470566400","0","1","USD","0","0","REGIONAL","0"
"39E4-742F-44DD","Licensing Fee for SQL Server 2014 Standard on VM with 60 VCPU","Compute Engine","License","SQLServer2014Standard","global","hour","second","3600","0","1","USD","9","870000000","GLOBAL","9.87"
"39EB-E2C1-71C3","Network Internet Ingress from China to Virginia","Compute Engine","Network","PremiumInternetIngress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","0",,"0"
"3A1D-B292-6707","Licensing Fee for SQL Server 2014 Web on VM with 86 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","0","946000000","GLOBAL","0.946"
"3A47-9518-ABA0","Network Inter Region Egress from Virginia to Sydney","Compute Engine","Network","InterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","150000000",,"0.15"
"3A79-73FA-E660","Licensing Fee for SQL Server 2012 Web on VM with 72 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","0","792000000","GLOBAL","0.792"
"3B1F-F595-3278","Licensing Fee for SQL Server 2014 Enterprise on VM with 20 VCPU","Compute Engine","License","SQLServer2014Enterprise","global","hour","second","3600","0","1","USD","7","980000000","GLOBAL","7.98"
"3B26-2921-E95B","Licensing Fee for SQL Server 2012 Enterprise on VM with 48 VCPU","Compute Engine","License","SQLServer2012Enterprise","global","hour","second","3600","0","1","USD","19","152000000","GLOBAL","19.152"
"3B63-3A0C-C42F","Network Vpn Inter Region Ingress from Los Angeles to Virginia","Compute Engine","Network","VPNInterregionIngress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","0",,"0"
"3B68-20A6-BB78","Network Inter Region Ingress from Mumbai to Virginia","Compute Engine","Network","InterregionIngress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","0",,"0"
"3B84-749A-67C9","Licensing Fee for SQL Server 2014 Web on VM with 8 VCPU","Compute Engine","License","SQLServer2014Web","global","hour","second","3600","0","1","USD","0","88000000","GLOBAL","0.088"
"3BB0-B5C0-1974","Licensing Fee for SQL Server 2017 Web on VM with 48 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","528000000","GLOBAL","0.528"
"3C01-3624-2B54","Network Vpn Inter Region Egress from Virginia to Finland","Compute Engine","Network","VPNInterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","80000000",,"0.08"
"3C42-0A7C-5859","Network Vpn Inter Region Ingress from Zurich to Virginia","Compute Engine","Network","VPNInterregionIngress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","0",,"0"
"3C42-DF76-B741","Network Vpn Inter Region Egress from Virginia to London","Compute Engine","Network","VPNInterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","80000000",,"0.08"
"3C79-B578-97CA","Licensing Fee for SQL Server 2017 Standard on VM with 60 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","9","870000000","GLOBAL","9.87"
"3D1C-0DC6-3AB8","Licensing Fee for SQL Server 2014 Standard on VM with 76 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","12","502000000","GLOBAL","12.502"
"3D59-0CD2-D381","Licensing Fee for SQL Server 2016 Enterprise on VM with 48 VCPU","Compute Engine","License","SQLServer2016Enterprise","global","hour","second","3600","0","1","USD","19","152000000","GLOBAL","19.152"
"3D92-0C05-A22E","Licensing Fee for SQL Server 2012 Web (RAM cost)","Compute Engine","License","SQLServer2012Web","global","gibibyte hour","byte second","3865470566400","0","1","USD","0","0","GLOBAL","0"
"3DBC-215E-F4F9","Licensing Fee for SQL Server 2014 Enterprise on VM with 26 VCPU","Compute Engine","License","SQLServer2014Enterprise","global","hour","second","3600","0","1","USD","10","374000000","GLOBAL","10.374"
"3E15-D98D-1974","Licensing Fee for SQL Server 2016 Enterprise on VM with 12 VCPU","Compute Engine","License","SQLServer2016Enterprise","global","hour","second","3600","0","1","USD","4","788000000","GLOBAL","4.788"
"3E28-9DCB-8EBC","Licensing Fee for SQL Server 2012 Enterprise on VM with 66 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","26","334000000","GLOBAL","26.334"
"3EC5-6631-E819","Network Vpn Inter Region Egress from Virginia to Toronto","Compute Engine","Network","VPNInterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","10000000",,"0.01"
"3ED9-A493-E66B","Licensing Fee for SQL Server 2016 Web on VM with 32 VCPU","Compute Engine","License","SQLServer2016Web","global","hour","second","3600","0","1","USD","0","352000000","GLOBAL","0.352"
"3EFE-A895-92A0","Network Vpn Internet Egress from Virginia to Central America","Compute Engine","Network","VPNInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"3F01-4B66-6156","Licensing Fee for SQL Server 2016 Standard on VM with 40 VCPU","Compute Engine","License","SQLServer2016Standard","global","hour","second","3600","0","1","USD","6","580000000","GLOBAL","6.58"
"3FB1-991D-37F5","Storage PD Snapshot in Virginia","Compute Engine","Storage","PDSnapshot","us-east4","gibibyte month","byte second","2783138807808000","0","1","USD","0","29000000","REGIONAL","0.029"
"41EE-00C7-4C17","Licensing Fee for SQL Server 2012 Web on VM with 24 VCPU","Compute Engine","License","SQLServer2012Web","global","hour","second","3600","0","1","USD","0","264000000","GLOBAL","0.264"
"422F-F44C-4479","Licensing Fee for SQL Server 2017 Web on VM with 32 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","352000000","GLOBAL","0.352"
